a,v,t,Rpred,Mpred,Vpred
1.817944979532736927e+00,1.819756621912201666e+00,2.644188774224232596e-01,9.647096430208623730e-01,7.286658829271996929e-01,1.062145668912929664e-01
1.696139032410392211e+00,1.473024430036046661e+00,2.420527056102865504e-01,9.240333847892225894e-01,7.303131582685601364e-01,1.319546581220519543e-01
1.487677751987638297e+00,1.848873377433803755e+00,2.628657193868499942e-01,9.399431504948462246e-01,6.168616420491985775e-01,6.700973426571953107e-02
1.775872593641362851e+00,1.435257966871005930e+00,2.636786575142598954e-01,9.274952292844983459e-01,7.926268181392427392e-01,1.538215639111442379e-01
1.800941301439703546e+00,6.969319580072363962e-01,3.176720463767814806e-01,7.781872376581416839e-01,1.036535459190415009e+00,3.273857726217742625e-01
1.562544465072552180e+00,9.645375666577836737e-01,3.173879479925452718e-01,8.186359045416544689e-01,8.335760014451032429e-01,1.651978920146972563e-01
1.755519992545508057e+00,8.026924223786853219e-01,2.988615263531486654e-01,8.036306731899119926e-01,9.629137863151530086e-01,2.758127527576138549e-01
1.546207192503925576e+00,1.863239746575293454e+00,1.539143139669752469e-01,9.468968893062240655e-01,5.247711432198881587e-01,7.219653822560982703e-02
1.520211157640450672e+00,1.640600100931223881e+00,2.984301914002124301e-01,9.237242532193092881e-01,6.910611178162442414e-01,8.537775518270004915e-02
1.427917067322776568e+00,1.514597553365009119e+00,1.676415601682605949e-01,8.968514165147145611e-01,5.417811522820850101e-01,8.087108134674801663e-02
1.629074959336461959e+00,9.514494794474325223e-01,1.504543145183060704e-01,8.249112074614354251e-01,7.067683632585499698e-01,1.911130109009015754e-01
7.379076579396105506e-01,7.760671580753202292e-01,4.730582869364671206e-01,6.393780895961586053e-01,6.055831059444849451e-01,1.158204212993428975e-02
1.821306138798392649e+00,1.634676631983367656e+00,3.419800052590816763e-01,9.515355535125297193e-01,8.450669518806247504e-01,1.310225254630818237e-01
1.807765291617847936e+00,1.211236918818619390e+00,3.637960232498337332e-01,8.993145953130007308e-01,9.597711414350877934e-01,2.045289278546431611e-01
5.438709245518387192e-01,8.386843282259437427e-01,2.607174681333455091e-01,6.120971336000660123e-01,3.334103391443493103e-01,3.498583912845614190e-03
1.738725125847143893e+00,1.424932967247912519e+00,4.635923567659456790e-01,9.225541258429623692e-01,9.791994011117090002e-01,1.475585614658141698e-01
6.933048012101677982e-01,5.605007782076779632e-01,3.551721958318662109e-01,5.959451220815075168e-01,4.738503785892824727e-01,9.342663705404520569e-03
1.002678281388712733e+00,9.892553811923803231e-01,4.076679478094350495e-01,7.294640086634764931e-01,6.402454826113568309e-01,3.491910646996403828e-02
1.615262384437411658e+00,1.202835491886701913e+00,2.474249876110855562e-01,8.746698367688880982e-01,7.505612003335933036e-01,1.500699031286697460e-01
7.411398440724623615e-01,7.219375011641087081e-01,4.840047523276501673e-01,6.306617204036417679e-01,6.181418582821746055e-01,1.188186656611958138e-02
1.726950536178593287e+00,1.976981716386259302e+00,4.281845160633260816e-01,9.681438317888212408e-01,8.371216522115545455e-01,8.109522505278869697e-02
1.748201266936612930e+00,8.136460468844213256e-01,4.415793852058175206e-01,8.057170539684862520e-01,1.098443562348137004e+00,2.695603962196354009e-01
1.261201600641254306e+00,6.955296950648983678e-01,1.688777069703017164e-01,7.062423130378334690e-01,5.428561828986366855e-01,9.091245288170586580e-02
5.095788075752503143e-01,8.053023108303445365e-01,2.083852831484878099e-01,6.011753936829377087e-01,2.724069999317760837e-01,2.717273387122212842e-03
9.305571997623691693e-01,1.653591699739586307e+00,2.142506398734308481e-01,8.232846351549936159e-01,3.961787693284871681e-01,2.046016072461608049e-02
1.425390377563613420e+00,1.138258488907764265e+00,2.083636892987484890e-01,8.351344858892938428e-01,6.280376702366907704e-01,1.080047275191483303e-01
1.971779267041135153e+00,1.348123909628807127e+00,4.421632648417151978e-01,9.345147677616780779e-01,1.077688830538100717e+00,2.187679757369130340e-01
1.447720290525002618e+00,5.315137354795411717e-01,1.127539180834368493e-01,6.834090931457773577e-01,6.123178011773904306e-01,1.631604100929561207e-01
8.897053715962397469e-01,5.516469628599718344e-01,1.304399955923097321e-01,6.202956430395655252e-01,3.244548039709299614e-01,2.489471830665931917e-02
1.451008554649416915e+00,1.168738324740524304e+00,2.095659482519615091e-01,8.449918527750833741e-01,6.378792148440664000e-01,1.116756577591317551e-01
1.309978069573783266e+00,1.724982864802435234e+00,1.799491898597774808e-01,9.054830798316950702e-01,4.878791716590993865e-01,5.412923431288065024e-02
1.669768092726715336e+00,1.827858318061347909e+00,1.927438455531393646e-01,9.548730813195676070e-01,6.082752627984702176e-01,8.841182707359772353e-02
6.604709582404375556e-01,6.300598513934603240e-01,4.191772757013200179e-01,6.025583158778287096e-01,5.266857751137903332e-01,7.661180576183685038e-03
1.641541853753041957e+00,1.307544653151534231e+00,3.252506375568187669e-01,8.953308858081605592e-01,8.215642384508383689e-01,1.425931363538705809e-01
1.311899868014165360e+00,1.869844529418905665e+00,1.023082645171872057e-01,9.207841173550451730e-01,3.975342147688345484e-01,4.853363023297994905e-02
1.944488005788491902e+00,1.081959131596829549e+00,2.717291062816781233e-01,8.912774507523595346e-01,9.749297057355308382e-01,2.877163963334990471e-01
1.012808249058029020e+00,1.744348747142552947e+00,2.631539707401435724e-01,8.540456568846545027e-01,4.687208692306794600e-01,2.553662702627666065e-02
1.448932839700922237e+00,7.005434815991542497e-01,1.455781077778174337e-01,7.340054153099588863e-01,6.295710929619389162e-01,1.509936246349587730e-01
1.898042158265026202e+00,1.903091734501697996e+00,3.704567154405828955e-01,9.737157198085619747e-01,8.429154997066712340e-01,1.049923395260603798e-01
6.537645919860188837e-01,1.627134976296954028e+00,3.808388753517965020e-01,7.434090471307833736e-01,4.786379016780060724e-01,6.145281920411226236e-03
1.905842730854676592e+00,1.912001589180352568e+00,3.883572876208390978e-01,9.745180909095900734e-01,8.613468810064623948e-01,1.047095059577838327e-01
1.531828583451219972e+00,1.514925850328759704e+00,3.913883782234368613e-01,9.105693598306142666e-01,8.065386515792710709e-01,9.763323351611663536e-02
6.017555886577579116e-01,1.045105897999140554e+00,1.000211307729187288e-01,6.522396164844381783e-01,1.876783148056699602e-01,5.055928664144283304e-03
9.514453504202243783e-01,1.907271758787083549e+00,4.815683215386888927e-01,8.599247186427028122e-01,6.611173021578351516e-01,1.938266182701837634e-02
1.562258132967922375e+00,9.133501644637677108e-01,4.256835068218652873e-01,8.064160797858755947e-01,9.497990446984906354e-01,1.715489293317890573e-01
6.010259022031575471e-01,9.982587830925988559e-01,4.615926786357141820e-01,6.456515899939221370e-01,5.492857495769204457e-01,5.065981577755496873e-03
1.373255690264409967e+00,1.551212627002610533e+00,1.062573181229736624e-01,8.938050914042312556e-01,4.548846263411437940e-01,7.049478801282531293e-02
1.018824585429435103e+00,1.647974449288079457e+00,4.735435183142957527e-01,8.427716564730403093e-01,6.854546865693436075e-01,2.738319387948699724e-02
1.431373276651215720e+00,1.894105225773730750e+00,4.239154114752419211e-01,9.376826450913562372e-01,7.546717144054919668e-01,5.882293655746736322e-02
5.686130507187692196e-01,8.072036135843142501e-01,4.348876571834794369e-01,6.127737204466008336e-01,5.143280959338807357e-01,4.177865519554140386e-03
1.807305209228564413e+00,1.696997052828836061e+00,1.373149538887874221e-01,9.555104603493049797e-01,6.224344928267464550e-01,1.202397078402908936e-01
1.960233453766095479e+00,1.607819080095445052e+00,3.955112115674390694e-01,9.589756837442782178e-01,9.550887790181826764e-01,1.579864430895120964e-01
1.953316782928537165e+00,5.956918343803967453e-01,4.839666758568363925e-01,7.619816781219259649e-01,1.343023623024182545e+00,4.708096195766121594e-01
1.624477747614387013e+00,1.080834711815310545e+00,3.714189365672643239e-01,8.526818464577874401e-01,9.014942619571923998e-01,1.699917878119356351e-01
6.951293601959479540e-01,9.241481855901478859e-01,3.282245618498426110e-01,6.552963552626677179e-01,4.450359756011609269e-01,8.973290303195893824e-03
1.637394793893533818e+00,9.567356365310455413e-01,4.782518710995987687e-01,8.272917915999602467e-01,1.038391846226858206e+00,1.934462161034295746e-01
5.368803746882022665e-01,1.974420319332051310e+00,2.771748486937744005e-01,7.426958045348813764e-01,3.431682003616816634e-01,2.798873044101568650e-03
5.331853272934958810e-01,1.464166120219891898e+00,3.397174265241914570e-01,6.858249039830297544e-01,4.073867373224731581e-01,2.992063415380791062e-03
9.854153287243119230e-01,1.576514236690249371e+00,2.905353173977465175e-01,8.254217344593762773e-01,4.939432904900489807e-01,2.554116919827112420e-02
1.232964785606998515e+00,1.964926455972513697e+00,4.731384885441196619e-01,9.185408811090243208e-01,7.357672328290767449e-01,3.856107735639387885e-02
1.655611126711689751e+00,1.065802673686458091e+00,1.304338907062029262e-01,8.537791951490110165e-01,6.799922530078145178e-01,1.825501215049996628e-01
1.524943064909757728e+00,1.702760252679208941e+00,3.004478803301392498e-01,9.306432434937690346e-01,6.861195722684330089e-01,8.124880918518957718e-02
1.168854059565122450e+00,1.151796444956743048e+00,3.747809765541753046e-01,7.935211078348920477e-01,6.726490069367057067e-01,5.579473747297975655e-02
9.104399994224987580e-01,1.804300507722469638e+00,4.167626153688948065e-01,8.379029908581890895e-01,5.872665849045006770e-01,1.779183862431803903e-02
1.995686750236566720e+00,7.709863119669547737e-01,3.332074589776545803e-01,8.232679771078157405e-01,1.169981872058929895e+00,4.328433871501068397e-01
1.139271953353959477e+00,1.921529265596419345e+00,4.635670976485816164e-01,8.992704299728900841e-01,7.002939645331727192e-01,3.227153000662996707e-02
1.177080536494513163e+00,8.281575626163195647e-01,4.767965787535487499e-01,7.260768256329741543e-01,7.981250833974473657e-01,6.672605147057961150e-02
7.454357317875037747e-01,9.893307604713972303e-01,1.257276892774334132e-01,6.764451030568897627e-01,2.586746164050841568e-01,1.157370970662387720e-02
1.692214323124894060e+00,1.634288351160170683e+00,2.609482158165497556e-01,9.407864713013396329e-01,7.173579917574317566e-01,1.111562249123824869e-01
1.540523338672233011e+00,1.090632712348110100e+00,1.093836086884617809e-01,8.429237500517675619e-01,5.937648622108971930e-01,1.430542501271134248e-01
8.311544191831405914e-01,1.412317065149669926e+00,2.317666629497771857e-01,7.638408601359047978e-01,3.870380975831884118e-01,1.536930197010096671e-02
6.235715684237640444e-01,1.166860251604142640e+00,3.147472871882408541e-01,6.742829734963641242e-01,4.078843247925983406e-01,5.682844449534145415e-03
1.520748953112069701e+00,1.613554905634672743e+00,4.643179722039795232e-01,9.208397636284930687e-01,8.609525259654015050e-01,8.759335110843609329e-02
1.481766821421702796e+00,8.424968785529163284e-01,4.386217289861611413e-01,7.770199849382321000e-01,9.258389911524688154e-01,1.504676145905322060e-01
9.098892904973139295e-01,5.876869808553155661e-01,1.509998906687942954e-01,6.305856530486744216e-01,3.531797773640196203e-01,2.699402880916218148e-02
1.926295343375615587e+00,9.498940962095994145e-01,1.372121498963582986e-01,8.617351083096096431e-01,8.707767203603484774e-01,3.230121065728218666e-01
7.265868376713503496e-01,1.211462997302645395e+00,3.357069355026668367e-01,7.068705162155582977e-01,4.597795605181812517e-01,1.000477288408464782e-02
1.148502201563902814e+00,7.520300782890179114e-01,3.128471889835130471e-01,7.034348210368218668e-01,6.235333524507069569e-01,6.279202431509263438e-02
1.915423880251398314e+00,1.032195934484583022e+00,2.065510565720095615e-01,8.783709053772082997e-01,9.086858388735299386e-01,2.911238744943238643e-01
1.129590975389183516e+00,1.099974527440352734e+00,4.597812338215341299e-01,7.760025779777847132e-01,7.432150893248481438e-01,5.094488730920902070e-02
1.457788921496128376e+00,5.860877655324103763e-01,4.709465637846214081e-01,7.014877050463241837e-01,9.721113406459598316e-01,1.634733905197778836e-01
1.096391596944191527e+00,1.374960872276306922e+00,2.610445753360650656e-01,8.186897503452602587e-01,5.151672717385629152e-01,4.003694835370764926e-02
9.113228035230049873e-01,1.826515141956931210e+00,4.561210228454081195e-01,8.408471587670038883e-01,6.261835540366885722e-01,1.766137011702846246e-02
1.975966471939742286e+00,7.276143694295786890e-01,2.535795577051890293e-01,8.081046813838084208e-01,1.090292720392398440e+00,4.367875515398809694e-01
1.114001009472564530e+00,1.396712020102270913e+00,3.947267327318800811e-01,8.257697958986440767e-01,6.545568739947782433e-01,4.166625143756320232e-02
1.841148805518701526e+00,1.497108807366269279e+00,2.903768870190897022e-01,9.402737869748047927e-01,8.318268825046487569e-01,1.566390801207338535e-01
8.449319088366292752e-01,1.129002020628932623e+00,1.490332626028731955e-01,7.219048118928323987e-01,3.151042287010530352e-01,1.784625880621904664e-02
8.196570560376249537e-01,1.551646381046404954e+00,4.711736804948086776e-01,7.810537843912455092e-01,6.196403158805113831e-01,1.394600753447063080e-02
5.467011243267669851e-01,1.116097315236518117e+00,2.816386373510146868e-01,6.479799583908508742e-01,3.541240815194403591e-01,3.459860317382231105e-03
1.477500238063827576e+00,1.256955931966152296e+00,3.937948161289615001e-01,8.649647254163955745e-01,8.227959091459158270e-01,1.101462346415387344e-01
1.052789515585641711e+00,5.110295668316404694e-01,2.468695257725168624e-01,6.313485734135684257e-01,5.174652211141390623e-01,4.834852702578594508e-02
1.796537374759455519e+00,1.537580171202033164e+00,1.075523514304938671e-01,9.406053914461017795e-01,6.223639157826937884e-01,1.414877170593556444e-01
1.209814860037335738e+00,1.492014018417086696e+00,1.402121434767343855e-01,8.587638586705550470e-01,4.311194956237692222e-01,5.093343034265002123e-02
1.952290141872082607e+00,5.576013159895167881e-01,2.984877917959697369e-01,7.481179164535983750e-01,1.167205544828152197e+00,4.840489741912004096e-01
7.782882735546816644e-01,1.052375161092699685e+00,3.759857428505449795e-01,6.940349091294080175e-01,5.194850385569020901e-01,1.342824634039387413e-02
1.802934751933416235e+00,1.968547761187501077e+00,2.338941306317116331e-01,9.720547032305371093e-01,6.662350908299774499e-01,8.878069899507749774e-02
1.664895279187612598e+00,1.131104843852925201e+00,3.781953836710602035e-01,8.679749428159772018e-01,9.198248784814566648e-01,1.750728468482714573e-01
1.656382766966078002e+00,1.252918107697762462e+00,3.794542357727824777e-01,8.884803736949762332e-01,8.930330501737342441e-01,1.539901460929895272e-01
1.767174842175331495e+00,1.864895237239577952e+00,3.815743629311323382e-01,9.642774163863229164e-01,8.215236714201801238e-01,9.556986680587530036e-02
1.641535986414498272e+00,1.575892813798634551e+00,2.970087416082033416e-01,9.300127208045620986e-01,7.449334669676628273e-01,1.097402462043740312e-01
1.439330482447123138e+00,1.373105196686335461e+00,4.659544600486016375e-01,8.782917633412479219e-01,8.624913514315207808e-01,9.286258564196207821e-02
6.968673165235813594e-01,1.696707022011608723e+00,2.956786071922462567e-01,7.653754048477217076e-01,4.046729378860255966e-01,7.568377414137256870e-03
5.487892692368778746e-01,1.796549399683959880e+00,2.801060773986552843e-01,7.282826847192657160e-01,3.498392490824157597e-01,3.140301834233690664e-03
1.881271771723530328e+00,1.185332107605900243e+00,1.797523276042508056e-01,9.029053832654377887e-01,8.192140610281883895e-01,2.342977817286451825e-01
1.424975471781106950e+00,1.212662547397753032e+00,2.230620349425346260e-01,8.491582621566089450e-01,6.333509157285028834e-01,1.021373376914100073e-01
1.694805936464264473e+00,1.079076403477753576e+00,1.169337970073213440e-01,8.616217026551841185e-01,6.848997041841213829e-01,1.936561024411583842e-01
