a,v,t,Rpred,Mpred,Vpred
1.214075603298649497e+00,5.392950627980972467e-01,2.985035011529446614e-01,6.580789347560265234e-01,6.543750663161180814e-01,8.324144986237996813e-02
1.495506748043972323e+00,5.362876458370329225e-01,2.522070839479578219e-01,6.904067961116684415e-01,7.831808079724793537e-01,1.840160244108576260e-01
1.905244608987136878e+00,1.747545565513660248e+00,1.652141347726364118e-01,9.654271437825648894e-01,6.726415656032409540e-01,1.264829599716519870e-01
1.598858145815375442e+00,9.096062149592185619e-01,4.144822609044231942e-01,8.106641313539530991e-01,9.605513937436211958e-01,1.857675571153083738e-01
8.224105678861350910e-01,1.277118149358223098e+00,3.937775728302366218e-01,7.408354720341097099e-01,5.488655241072812885e-01,1.546761895993912540e-02
5.467747025919269532e-01,9.480883603831595785e-01,2.537420154096539648e-01,6.267713885321967160e-01,3.268526991373229551e-01,3.531831625393599787e-03
8.933960664497375692e-01,1.911018867673010657e+00,1.100773655836917442e-01,8.464853300706508543e-01,2.720583047591308423e-01,1.595352439778012152e-02
1.392616896050382191e+00,8.889451382986606198e-01,4.355989310872042664e-01,7.752087264937793654e-01,8.667395110213742537e-01,1.179205690007553292e-01
5.771387202263755789e-01,1.144485219108402507e+00,1.045671933816294530e-01,6.593787021616077659e-01,1.849383669548012588e-01,4.244684178566493493e-03
1.244549370801854460e+00,1.809095375726902821e+00,3.814799118516204457e-01,9.047805768043558627e-01,6.599447285406001562e-01,4.431113959727479151e-02
1.395264273375333763e+00,1.762900350187712961e+00,4.881028438904227995e-01,9.212687669855671446e-01,8.215200220090008720e-01,6.184834878896695171e-02
1.001365836225441175e+00,7.791521267694159203e-01,2.750645312592814307e-01,6.857267341871119415e-01,5.137604163104134702e-01,3.722950064823420807e-02
1.656368305618732828e+00,1.703964964693565509e+00,1.939893619983811268e-01,9.438740022259448637e-01,6.254646823301068803e-01,9.854774955059714125e-02
6.598973797006577602e-01,1.187280330106839088e+00,3.819484040173527495e-01,6.864303327518787023e-01,4.855674777609697013e-01,7.014625649183846463e-03
6.127066726037131428e-01,1.224453308128032880e+00,4.268512568062340362e-01,6.792289681265165635e-01,5.165360034323686067e-01,5.263617086332840998e-03
1.592283134305405135e+00,7.002199586239157281e-01,3.185721264311389689e-01,7.530505003867976610e-01,8.940028020795202091e-01,2.119897927000960192e-01
1.243236974309297693e+00,6.209022706356870369e-01,4.868141101024584527e-01,6.839379539393675156e-01,8.551143662475978457e-01,8.867136830467911568e-02
1.532603594641604117e+00,1.591908960460647782e+00,1.206674886631844412e-01,9.198097851372204481e-01,5.248375773728073401e-01,9.112150421033787806e-02
1.152241007905619341e+00,1.244691728532949515e+00,3.019182393218112770e-01,8.075525268258171296e-01,5.866269952090072959e-01,5.058894452521690843e-02
8.696030498586602153e-01,1.155276053922769330e+00,3.873815789290200318e-01,7.319682274104644115e-01,5.619894376667656788e-01,1.966531471129935940e-02
1.728653476511299525e+00,1.594262342978595148e+00,4.450561884596716533e-01,9.402472210057378765e-01,9.224148192193677431e-01,1.217592088292022701e-01
1.699123818453468937e+00,1.648269348486664621e+00,1.717022447631160187e-01,9.427089787831812728e-01,6.280702353372005220e-01,1.105876130969549315e-01
1.542044706281640032e+00,7.383622515040303425e-01,4.200013927054725427e-01,7.574202265240643772e-01,9.576148700909526967e-01,1.847285421442182440e-01
9.082177058449441009e-01,1.415337724216461979e+00,3.210828302874181306e-01,7.833734761661810264e-01,5.029226866110629857e-01,2.089758902280729538e-02
1.385346000303630642e+00,7.030311234165282919e-01,2.586214727959852966e-01,7.259043959898133780e-01,7.037735308081839447e-01,1.280670140646042454e-01
1.041460845410040248e+00,1.627062629043568576e+00,1.526860114316374306e-01,8.448179243913042091e-01,3.733993144347309556e-01,2.965862793235442274e-02
6.373731099899512254e-01,1.485432734400709220e+00,4.461183035635649663e-01,7.204661183646042799e-01,5.407164447349673830e-01,5.793156231606185445e-03
1.875970363193364188e+00,1.934921931625186886e+00,1.629092832718861406e-01,9.741651426178008499e-01,6.226279624969546234e-01,9.913341814905218818e-02
7.052279463784421054e-01,6.034370245346317718e-01,2.239151436836397113e-01,6.048130967610352293e-01,3.464086632673185617e-01,9.943110401208920049e-03
1.925356030731203649e+00,5.855820817268815315e-01,2.160182127849747669e-01,7.553687364421177719e-01,1.055654110316345262e+00,4.509451498042533202e-01
1.169008659436933550e+00,9.232806120398002747e-01,4.485656136763417345e-01,7.463658517806285309e-01,7.605009130484634561e-01,6.245101376343269173e-02
